-90.4138,-23.5604,173.793
-92.7635,-23.5628,170.941
-95.2078,-23.5697,167.988
-98.0823,-23.5932,164.532
-100.639,-23.6265,161.457
-103.712,-23.6635,157.725
-106.3,-23.6947,154.447
-108.794,-23.7259,151.158
-111.633,-23.7627,147.358
-114.029,-23.7948,144.145
-116.776,-23.8316,140.458
-119.095,-23.8624,137.348
-121.762,-23.8969,133.769
-124.047,-23.9258,130.703
-126.817,-23.961,126.987
-129.267,-23.9912,123.7
-131.701,-24.0181,120.438
-134.119,-24.0422,117.196
-136.608,-24.061,113.86
-139.162,-24.0725,110.436
-141.681,-24.0792,107.031
-144.107,-24.0875,103.636
-146.456,-24.0934,100.261
-148.756,-24.0937,96.9288
-151.021,-24.0828,93.6431
-153.254,-24.0565,90.4022
-155.817,-24.0097,86.6838
-157.979,-23.9734,83.5453
-160.11,-23.9517,80.4529
-162.212,-23.9331,77.4029
-164.283,-23.9058,74.3976
-166.324,-23.8693,71.4343
-168.336,-23.8269,68.5136
-170.32,-23.7801,65.6342
-172.598,-23.7208,62.327
-174.52,-23.6671,59.5363
-176.416,-23.6119,56.7841
-178.586,-23.5465,53.62
-180.375,-23.4906,50.918
-182.065,-23.4367,48.2133
-183.71,-23.3819,45.5337
-185.328,-23.3259,42.8846
-186.92,-23.2693,40.2779
-188.489,-23.2131,37.7086
-190.293,-23.1486,34.753
-191.816,-23.0941,32.2597
-193.315,-23.0393,29.8035
-194.793,-22.9836,27.3817
-196.251,-22.9268,24.9936
-197.687,-22.8675,22.6407
-199.107,-22.8058,20.3142
-200.729,-22.7338,17.6565
-202.101,-22.6713,15.4076
-203.65,-22.5986,12.8149
-204.893,-22.5406,10.588
-206.294,-22.4769,8.01957
-207.472,-22.4243,5.84808
-208.632,-22.3707,3.7094
-209.775,-22.3147,1.60254
-210.902,-22.2553,-0.476018
-212.012,-22.1937,-2.52187
-213.104,-22.1329,-4.53707
-214.182,-22.0748,-6.52414
-215.242,-22.019,-8.4802
-216.46,-21.9574,-10.7267
-217.487,-21.9053,-12.6205
-218.666,-21.8442,-14.7957
-219.698,-21.7905,-16.6999
-220.963,-21.7252,-19.0352
-222.058,-21.6695,-21.0555
-223.2,-21.6182,-23.1633
-224.366,-21.5631,-25.3162
-225.517,-21.5087,-27.44
-226.694,-21.4514,-29.6132
-227.923,-21.3902,-31.8823
-229.353,-21.3163,-34.522
-230.559,-21.2547,-36.748
-231.771,-21.1926,-39.0108
-233.006,-21.1267,-41.3933
-234.204,-21.0572,-43.8117
-235.316,-20.9907,-46.2264
-236.58,-20.9162,-49.1467
-237.683,-20.8569,-51.7494
-238.767,-20.8008,-54.3275
-239.835,-20.7444,-56.8698
-240.893,-20.6857,-59.3739
-242.157,-20.6116,-62.2257
-243.269,-20.5469,-64.6111
